unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1670626800,2022-12-09 23:00:00,BTC/USDT,17130,17147,17129,17147,0.03825474,655.95402678
1670623200,2022-12-09 22:00:00,BTC/USDT,17115,17129,17115,17129,0.44522321,7626.22836409
1670619600,2022-12-09 21:00:00,BTC/USDT,17106,17113,17064,17091,0.30940375,5288.019491249999
1670616000,2022-12-09 20:00:00,BTC/USDT,17131,17131,17105,17105,0.24595724,4207.0985902
1670612400,2022-12-09 19:00:00,BTC/USDT,17152,17156,17136,17139,0.73313611,12565.21978929
1670608800,2022-12-09 18:00:00,BTC/USDT,17144,17145,17139,17139,0.02788330,477.8918787
1670605200,2022-12-09 17:00:00,BTC/USDT,17152,17152,17152,17152,0.00406412,69.70778624
1670601600,2022-12-09 16:00:00,BTC/USDT,17180,17180,17180,17180,0.00703968,120.94170240000001
1670598000,2022-12-09 15:00:00,BTC/USDT,17157,17179,17157,17166,0.48927685,8398.9264071
1670594400,2022-12-09 14:00:00,BTC/USDT,17165,17165,17110,17110,0.00959285,164.1336635
1670590800,2022-12-09 13:00:00,BTC/USDT,17257,17257,17037,17140,0.11467411,1965.5142454
1670587200,2022-12-09 12:00:00,BTC/USDT,17249,17337,17185,17247,1.86804948,32218.24938156
1670583600,2022-12-09 11:00:00,BTC/USDT,17218,17218,17218,17218,0.02459419,423.46276342
1670580000,2022-12-09 10:00:00,BTC/USDT,17207,17207,17207,17207,0.02552635,439.23190445
1670576400,2022-12-09 09:00:00,BTC/USDT,17206,17238,17206,17238,0.28045341,4834.45588158
1670572800,2022-12-09 08:00:00,BTC/USDT,17216,17216,17204,17204,0.02070750,356.25183
1670569200,2022-12-09 07:00:00,BTC/USDT,17229,17231,17217,17229,0.17897548,3083.56854492
1670565600,2022-12-09 06:00:00,BTC/USDT,17208,17208,17175,17175,1.16038147,19929.55174725
1670562000,2022-12-09 05:00:00,BTC/USDT,17214,17215,17214,17215,0.00742746,127.86372390000001
1670558400,2022-12-09 04:00:00,BTC/USDT,17214,17214,17214,17214,0.04149478,714.2911429200001
1670554800,2022-12-09 03:00:00,BTC/USDT,17230,17230,17223,17223,0.07983351,1374.97254273
1670551200,2022-12-09 02:00:00,BTC/USDT,17249,17251,17249,17251,0.10536167,1817.59416917
1670547600,2022-12-09 01:00:00,BTC/USDT,17261,17296,17231,17231,0.39067810,6731.774341099999
1670544000,2022-12-09 00:00:00,BTC/USDT,17217,17223,17193,17214,0.14889932,2563.15289448
1670540400,2022-12-08 23:00:00,BTC/USDT,17242,17263,17209,17219,0.18623552,3206.7894188799996
1670536800,2022-12-08 22:00:00,BTC/USDT,17200,17222,17200,17222,0.03020535,520.1965377
1670533200,2022-12-08 21:00:00,BTC/USDT,17199,17199,17180,17180,0.17354062,2981.4278516
1670529600,2022-12-08 20:00:00,BTC/USDT,17265,17269,17153,17180,0.17474115,3002.0529570000003
1670526000,2022-12-08 19:00:00,BTC/USDT,17252,17280,17209,17250,0.02426179,418.5158775
1670522400,2022-12-08 18:00:00,BTC/USDT,16986,17281,16965,17281,1.42156489,24566.06286409
1670518800,2022-12-08 17:00:00,BTC/USDT,16965,16975,16934,16950,0.16779618,2844.145251
1670515200,2022-12-08 16:00:00,BTC/USDT,16927,16944,16916,16944,0.84152299,14258.765542559999
1670511600,2022-12-08 15:00:00,BTC/USDT,16910,16950,16910,16936,1.25688745,21286.6458532
1670508000,2022-12-08 14:00:00,BTC/USDT,16857,16909,16831,16909,0.25902056,4379.77864904
1670504400,2022-12-08 13:00:00,BTC/USDT,16819,16875,16819,16853,0.05013104,844.85841712
1670500800,2022-12-08 12:00:00,BTC/USDT,16855,16855,16829,16837,0.05775369,972.39887853
1670497200,2022-12-08 11:00:00,BTC/USDT,16819,16869,16750,16817,0.30558785,5139.070873449999
1670493600,2022-12-08 10:00:00,BTC/USDT,16808,16808,16806,16806,0.02404645,404.1246387
1670490000,2022-12-08 09:00:00,BTC/USDT,16835,16840,16821,16821,0.14090922,2370.23398962
1670486400,2022-12-08 08:00:00,BTC/USDT,16821,16836,16819,16836,0.09657532,1625.94208752
1670482800,2022-12-08 07:00:00,BTC/USDT,16825,16840,16820,16840,0.05614592,945.4972928000001
1670479200,2022-12-08 06:00:00,BTC/USDT,16792,16808,16792,16801,0.26875375,4515.331753750001
1670475600,2022-12-08 05:00:00,BTC/USDT,16820,16839,16812,16815,1.55753441,26189.94110415
1670472000,2022-12-08 04:00:00,BTC/USDT,16812,16812,16810,16811,0.06330624,1064.24120064
1670468400,2022-12-08 03:00:00,BTC/USDT,16840,16865,16837,16841,1.29693198,21841.631475180002
1670464800,2022-12-08 02:00:00,BTC/USDT,16831,16877,16807,16854,1.48647579,25053.062964660003
1670461200,2022-12-08 01:00:00,BTC/USDT,16822,16843,16800,16811,2.39546722,40270.19943542
1670457600,2022-12-08 00:00:00,BTC/USDT,16834,16891,16822,16822,0.74745744,12573.72905568
1670454000,2022-12-07 23:00:00,BTC/USDT,16839,16865,16828,16829,1.44634400,24340.523176000002
1670450400,2022-12-07 22:00:00,BTC/USDT,16825,16854,16807,16838,2.03917729,34335.66720902
1670446800,2022-12-07 21:00:00,BTC/USDT,16826,16826,16812,16812,0.01013577,170.40256524
1670443200,2022-12-07 20:00:00,BTC/USDT,16809,16809,16804,16804,0.10545544,1772.07321376
1670439600,2022-12-07 19:00:00,BTC/USDT,16818,16818,16818,16818,0.00000000,0.0
1670436000,2022-12-07 18:00:00,BTC/USDT,16818,16818,16818,16818,0.02470102,415.42175436
1670432400,2022-12-07 17:00:00,BTC/USDT,16819,16819,16818,16818,0.09202254,1547.63507772
1670428800,2022-12-07 16:00:00,BTC/USDT,16845,16845,16799,16809,0.16504767,2774.2862850300003
1670425200,2022-12-07 15:00:00,BTC/USDT,16823,16823,16813,16823,0.06475731,1089.41222613
1670421600,2022-12-07 14:00:00,BTC/USDT,16872,16880,16818,16823,0.19963798,3358.50973754
1670418000,2022-12-07 13:00:00,BTC/USDT,16831,16857,16831,16849,0.89081757,15009.385236929998
1670414400,2022-12-07 12:00:00,BTC/USDT,16815,16815,16770,16784,0.33816715,5675.7974456
1670410800,2022-12-07 11:00:00,BTC/USDT,16830,16830,16795,16795,0.44985943,7555.38912685
1670407200,2022-12-07 10:00:00,BTC/USDT,16823,16827,16796,16827,0.24695176,4155.45726552
1670403600,2022-12-07 09:00:00,BTC/USDT,16819,16837,16786,16822,0.42342952,7122.93138544
1670400000,2022-12-07 08:00:00,BTC/USDT,16803,16803,16764,16764,0.20263228,3396.92754192
1670396400,2022-12-07 07:00:00,BTC/USDT,16945,16945,16741,16775,1.37396260,23048.222615
1670392800,2022-12-07 06:00:00,BTC/USDT,16994,16994,16937,16945,0.14977429,2537.92534405
1670389200,2022-12-07 05:00:00,BTC/USDT,17044,17044,16997,17003,0.20743117,3526.95218351
1670385600,2022-12-07 04:00:00,BTC/USDT,17029,17029,17015,17023,0.27633150,4703.9911245
1670382000,2022-12-07 03:00:00,BTC/USDT,17025,17025,17025,17025,0.00170571,29.03971275
1670378400,2022-12-07 02:00:00,BTC/USDT,17053,17053,17053,17053,0.03445762,587.6057938600001
1670374800,2022-12-07 01:00:00,BTC/USDT,17051,17072,17022,17072,0.19455528,3321.4477401599997
1670371200,2022-12-07 00:00:00,BTC/USDT,17078,17122,17062,17078,0.27937825,4771.2217535
1670367600,2022-12-06 23:00:00,BTC/USDT,17051,17085,17009,17073,0.31394899,5360.05110627
1670364000,2022-12-06 22:00:00,BTC/USDT,16996,16996,16965,16965,0.61500989,10433.642783849999
1670360400,2022-12-06 21:00:00,BTC/USDT,16991,16993,16974,16984,0.04321612,733.9825820799999
1670356800,2022-12-06 20:00:00,BTC/USDT,16962,16998,16956,16998,0.51423100,8740.898538
1670353200,2022-12-06 19:00:00,BTC/USDT,16937,16960,16935,16953,0.52273944,8862.00172632
1670349600,2022-12-06 18:00:00,BTC/USDT,16947,16981,16924,16981,0.26546625,4507.88239125
1670346000,2022-12-06 17:00:00,BTC/USDT,16963,16972,16951,16961,0.15264814,2589.0651025399998
1670342400,2022-12-06 16:00:00,BTC/USDT,16973,17007,16973,17007,0.11245052,1912.4459936399999
1670338800,2022-12-06 15:00:00,BTC/USDT,16970,17023,16950,17009,0.40928923,6961.6005130700005
1670335200,2022-12-06 14:00:00,BTC/USDT,16979,17015,16966,16966,0.15544942,2637.35485972
1670331600,2022-12-06 13:00:00,BTC/USDT,17007,17025,16980,16980,0.64499225,10951.968405000001
1670328000,2022-12-06 12:00:00,BTC/USDT,16980,17019,16975,16987,0.84075601,14281.92234187
1670324400,2022-12-06 11:00:00,BTC/USDT,16955,16981,16911,16981,0.07098952,1205.47303912
1670320800,2022-12-06 10:00:00,BTC/USDT,16943,16968,16943,16963,0.02095824,355.51462512
1670317200,2022-12-06 09:00:00,BTC/USDT,17030,17030,16985,16985,0.04940372,839.1221842
1670313600,2022-12-06 08:00:00,BTC/USDT,16994,17025,16979,16991,0.11634692,1976.8505177200002
1670310000,2022-12-06 07:00:00,BTC/USDT,17014,17014,17014,17014,0.00528688,89.95097632
1670306400,2022-12-06 06:00:00,BTC/USDT,16981,17015,16980,17011,0.33086400,5628.327504
1670302800,2022-12-06 05:00:00,BTC/USDT,17009,17009,16974,16974,0.20756801,3523.25940174
1670299200,2022-12-06 04:00:00,BTC/USDT,16998,17016,16974,17016,0.08636438,1469.57629008
1670295600,2022-12-06 03:00:00,BTC/USDT,17043,17044,17026,17026,0.03550980,604.5898548
1670292000,2022-12-06 02:00:00,BTC/USDT,17025,17075,17025,17045,0.12379444,2110.0762298
1670288400,2022-12-06 01:00:00,BTC/USDT,17043,17100,17028,17028,1.29597383,22067.842377240002
1670284800,2022-12-06 00:00:00,BTC/USDT,16966,17028,16964,17024,0.14513685,2470.8097344000003
1670281200,2022-12-05 23:00:00,BTC/USDT,16962,16982,16961,16961,0.12760914,2164.3786235400003
1670277600,2022-12-05 22:00:00,BTC/USDT,16947,16965,16947,16965,0.03330878,565.0834527000001
1670274000,2022-12-05 21:00:00,BTC/USDT,16946,16960,16946,16960,0.13126561,2226.2647456
1670270400,2022-12-05 20:00:00,BTC/USDT,16914,16925,16914,16925,0.01993656,337.42627799999997
1670266800,2022-12-05 19:00:00,BTC/USDT,17000,17001,16881,16931,0.67667372,11456.762753320001
1670263200,2022-12-05 18:00:00,BTC/USDT,17047,17091,17047,17073,0.02572470,439.1978031
1670259600,2022-12-05 17:00:00,BTC/USDT,17036,17091,17019,17052,0.36338813,6196.49439276
1670256000,2022-12-05 16:00:00,BTC/USDT,17080,17091,16987,17079,0.36573712,6246.424272480001
1670252400,2022-12-05 15:00:00,BTC/USDT,17196,17196,17045,17068,2.21451243,37797.29815524
1670248800,2022-12-05 14:00:00,BTC/USDT,17223,17223,17189,17204,0.16106724,2771.00079696
1670245200,2022-12-05 13:00:00,BTC/USDT,17232,17263,17215,17220,0.26139798,4501.273215599999
1670241600,2022-12-05 12:00:00,BTC/USDT,17300,17300,17254,17255,0.14459687,2495.01899185
1670238000,2022-12-05 11:00:00,BTC/USDT,17288,17306,17288,17301,0.09373117,1621.6429721700001
1670234400,2022-12-05 10:00:00,BTC/USDT,17310,17321,17284,17314,0.31220673,5405.54732322
1670230800,2022-12-05 09:00:00,BTC/USDT,17356,17356,17297,17302,0.11608576,2008.51581952
1670227200,2022-12-05 08:00:00,BTC/USDT,17321,17390,17305,17352,0.61644777,10696.601705039999
1670223600,2022-12-05 07:00:00,BTC/USDT,17322,17356,17303,17346,0.52423388,9093.360882480001
1670220000,2022-12-05 06:00:00,BTC/USDT,17308,17318,17290,17307,0.78881139,13651.95872673
1670216400,2022-12-05 05:00:00,BTC/USDT,17371,17387,17322,17345,0.16755855,2906.30304975
1670212800,2022-12-05 04:00:00,BTC/USDT,17215,17421,17203,17374,4.51810491,78497.55470634
1670209200,2022-12-05 03:00:00,BTC/USDT,17247,17258,17193,17193,2.83934076,48816.78568668
1670205600,2022-12-05 02:00:00,BTC/USDT,17278,17325,17247,17260,4.82269535,83239.721741
1670202000,2022-12-05 01:00:00,BTC/USDT,17209,17288,17209,17268,0.42242298,7294.40001864
1670198400,2022-12-05 00:00:00,BTC/USDT,17094,17261,17081,17204,3.35227768,57672.585206719996
1670194800,2022-12-04 23:00:00,BTC/USDT,17113,17194,17093,17115,1.24801545,21359.78442675
1670191200,2022-12-04 22:00:00,BTC/USDT,17117,17125,17083,17105,0.18488240,3162.4134520000002
1670187600,2022-12-04 21:00:00,BTC/USDT,17092,17123,17078,17123,0.22105292,3785.08914916
1670184000,2022-12-04 20:00:00,BTC/USDT,17087,17124,17083,17096,0.16360715,2797.0278364
1670180400,2022-12-04 19:00:00,BTC/USDT,17065,17104,17055,17090,3.54515947,60586.7753423
1670176800,2022-12-04 18:00:00,BTC/USDT,17068,17148,17048,17054,3.23750432,55212.398673280004
1670173200,2022-12-04 17:00:00,BTC/USDT,17009,17065,16981,17049,1.49330497,25459.35643353
1670169600,2022-12-04 16:00:00,BTC/USDT,17051,17064,17021,17021,0.53264430,9066.1386303
1670166000,2022-12-04 15:00:00,BTC/USDT,17023,17057,17023,17032,2.50155129,42606.42157128
1670162400,2022-12-04 14:00:00,BTC/USDT,16951,17011,16934,17003,2.85373011,48521.97306033
1670158800,2022-12-04 13:00:00,BTC/USDT,16957,16957,16917,16938,1.57911117,26746.98499746
1670155200,2022-12-04 12:00:00,BTC/USDT,16946,16956,16943,16956,1.90797083,32351.55339348
1670151600,2022-12-04 11:00:00,BTC/USDT,17001,17001,16916,16944,0.84266292,14278.08051648
1670148000,2022-12-04 10:00:00,BTC/USDT,16994,17004,16994,17004,0.52563240,8937.8533296
1670144400,2022-12-04 09:00:00,BTC/USDT,17014,17029,17001,17001,1.34326462,22836.84180462
1670140800,2022-12-04 08:00:00,BTC/USDT,16998,17045,16976,17022,4.16031604,70816.89963288
1670137200,2022-12-04 07:00:00,BTC/USDT,16999,17011,16995,16998,1.52306993,25889.142670139998
1670133600,2022-12-04 06:00:00,BTC/USDT,17018,17044,16999,16999,1.16831096,19860.118009039998
1670130000,2022-12-04 05:00:00,BTC/USDT,17014,17066,17012,17014,0.62135033,10571.654514619999
1670126400,2022-12-04 04:00:00,BTC/USDT,16965,17010,16965,17003,0.12052882,2049.35152646
1670122800,2022-12-04 03:00:00,BTC/USDT,16970,16974,16951,16951,0.24060817,4078.5490896700003
1670119200,2022-12-04 02:00:00,BTC/USDT,16957,16957,16957,16957,0.00372899,63.23248343
1670115600,2022-12-04 01:00:00,BTC/USDT,16943,17031,16943,17002,0.16161292,2747.74286584
1670112000,2022-12-04 00:00:00,BTC/USDT,16945,16948,16934,16948,0.15381741,2606.8974646799998
1670108400,2022-12-03 23:00:00,BTC/USDT,16899,16903,16871,16892,0.21858183,3692.28427236
1670104800,2022-12-03 22:00:00,BTC/USDT,16929,16929,16861,16902,0.40828956,6900.91014312
1670101200,2022-12-03 21:00:00,BTC/USDT,16919,16919,16889,16889,0.03400962,574.38847218
1670097600,2022-12-03 20:00:00,BTC/USDT,16948,16948,16948,16948,0.00000000,0.0
1670094000,2022-12-03 19:00:00,BTC/USDT,16966,16966,16935,16948,0.01754969,297.43214611999997
1670090400,2022-12-03 18:00:00,BTC/USDT,16964,16964,16964,16964,0.00000000,0.0
1670086800,2022-12-03 17:00:00,BTC/USDT,16949,16964,16949,16964,0.01893807,321.26541948000005
1670083200,2022-12-03 16:00:00,BTC/USDT,16957,16959,16957,16959,0.02150145,364.64309054999995
1670079600,2022-12-03 15:00:00,BTC/USDT,16947,16975,16947,16961,0.04037107,684.73371827
1670076000,2022-12-03 14:00:00,BTC/USDT,16953,16953,16939,16944,0.02054054,348.03890975999997
1670072400,2022-12-03 13:00:00,BTC/USDT,16952,16958,16952,16958,0.04484720,760.5188175999999
1670068800,2022-12-03 12:00:00,BTC/USDT,16957,16972,16957,16972,0.01488180,252.5739096
1670065200,2022-12-03 11:00:00,BTC/USDT,16936,16952,16915,16952,0.94856645,16080.098460399999
1670061600,2022-12-03 10:00:00,BTC/USDT,16972,16973,16972,16973,0.00589171,99.99999383
1670058000,2022-12-03 09:00:00,BTC/USDT,16966,16973,16966,16973,0.11201953,1901.3074826900001
1670054400,2022-12-03 08:00:00,BTC/USDT,16958,16961,16919,16919,0.28557613,4831.66254347
1670050800,2022-12-03 07:00:00,BTC/USDT,16971,16971,16938,16940,0.01908866,323.3619004
1670047200,2022-12-03 06:00:00,BTC/USDT,16992,16992,16957,16984,1.05026821,17837.75527864
1670043600,2022-12-03 05:00:00,BTC/USDT,17015,17018,17014,17014,0.07496240,1275.4102736
1670040000,2022-12-03 04:00:00,BTC/USDT,17025,17025,17013,17017,0.02483966,422.69649422
1670036400,2022-12-03 03:00:00,BTC/USDT,17034,17034,17015,17021,0.06560554,1116.67189634
1670032800,2022-12-03 02:00:00,BTC/USDT,17042,17042,17026,17026,0.02038145,347.0145677
1670029200,2022-12-03 01:00:00,BTC/USDT,17037,17050,17020,17041,0.40579159,6915.094485189999
1670025600,2022-12-03 00:00:00,BTC/USDT,17098,17136,17041,17041,0.07920080,1349.6608328
1670022000,2022-12-02 23:00:00,BTC/USDT,17075,17078,17060,17078,0.02596415,443.4157537
1670018400,2022-12-02 22:00:00,BTC/USDT,17058,17058,17058,17058,0.03322635,566.7750783
1670014800,2022-12-02 21:00:00,BTC/USDT,17035,17041,17032,17032,0.01662000,283.07184
1670011200,2022-12-02 20:00:00,BTC/USDT,17002,17012,17002,17012,0.09527020,1620.7366424
1670007600,2022-12-02 19:00:00,BTC/USDT,16951,16987,16951,16987,0.04739349,805.07321463
1670004000,2022-12-02 18:00:00,BTC/USDT,16958,16958,16958,16958,0.05413620,918.0416796000001
1670000400,2022-12-02 17:00:00,BTC/USDT,16970,16970,16940,16941,0.06197709,1049.95388169
1669996800,2022-12-02 16:00:00,BTC/USDT,16934,16934,16903,16919,0.04600945,778.43388455
1669993200,2022-12-02 15:00:00,BTC/USDT,16914,16978,16914,16938,0.29871222,5059.58758236
1669989600,2022-12-02 14:00:00,BTC/USDT,16889,16964,16874,16917,0.19751107,3341.29477119
1669986000,2022-12-02 13:00:00,BTC/USDT,17086,17088,16800,16895,0.62664130,10587.1047635
1669982400,2022-12-02 12:00:00,BTC/USDT,16992,17034,16992,17008,0.42012272,7145.4472217600005
1669978800,2022-12-02 11:00:00,BTC/USDT,16987,17039,16982,16992,3.72333471,63266.903392320004
1669975200,2022-12-02 10:00:00,BTC/USDT,16969,16970,16931,16953,1.29236891,21909.53013123
1669971600,2022-12-02 09:00:00,BTC/USDT,16965,16980,16965,16968,5.05733168,85812.80394624
1669968000,2022-12-02 08:00:00,BTC/USDT,16956,16971,16950,16960,1.34561466,22821.6246336
1669964400,2022-12-02 07:00:00,BTC/USDT,16940,16966,16928,16957,0.90358938,15322.16511666
1669960800,2022-12-02 06:00:00,BTC/USDT,16933,16957,16912,16921,1.68028229,28432.056629090002
1669957200,2022-12-02 05:00:00,BTC/USDT,16938,16942,16931,16931,0.05696655,964.50065805
1669953600,2022-12-02 04:00:00,BTC/USDT,16896,16930,16882,16930,1.43202534,24244.189006200002
1669950000,2022-12-02 03:00:00,BTC/USDT,16911,16921,16894,16894,0.25039492,4230.17177848
1669946400,2022-12-02 02:00:00,BTC/USDT,16924,16924,16857,16903,0.99586550,16833.1145465
1669942800,2022-12-02 01:00:00,BTC/USDT,17008,17019,16873,16927,1.32139837,22367.310208990002
1669939200,2022-12-02 00:00:00,BTC/USDT,16975,17053,16953,17040,0.81506490,13888.705896
1669935600,2022-12-01 23:00:00,BTC/USDT,16958,16975,16936,16975,0.18137739,3078.88119525
1669932000,2022-12-01 22:00:00,BTC/USDT,16938,16973,16938,16958,0.18300863,3103.46034754
1669928400,2022-12-01 21:00:00,BTC/USDT,16914,16934,16864,16932,3.35136309,56745.27983988
1669924800,2022-12-01 20:00:00,BTC/USDT,16951,16951,16913,16913,1.66243244,28116.71985772
1669921200,2022-12-01 19:00:00,BTC/USDT,16924,16954,16909,16954,0.21360725,3621.4973165
1669917600,2022-12-01 18:00:00,BTC/USDT,16963,16968,16918,16927,0.09148940,1548.6410738
1669914000,2022-12-01 17:00:00,BTC/USDT,16970,16973,16938,16970,0.08617265,1462.3498705
1669910400,2022-12-01 16:00:00,BTC/USDT,16975,16990,16938,16988,0.56672401,9627.507481879999
1669906800,2022-12-01 15:00:00,BTC/USDT,17111,17133,16898,16968,2.89398507,49105.138667759995
1669903200,2022-12-01 14:00:00,BTC/USDT,17049,17140,17033,17119,1.23749882,21184.74229958
1669899600,2022-12-01 13:00:00,BTC/USDT,17127,17250,16993,17067,6.22977726,106323.60849642
1669896000,2022-12-01 12:00:00,BTC/USDT,17103,17151,17103,17141,6.29966606,107982.57593446
1669892400,2022-12-01 11:00:00,BTC/USDT,17070,17100,17046,17100,2.04417283,34955.355393
1669888800,2022-12-01 10:00:00,BTC/USDT,17090,17102,17090,17099,0.14458284,2472.22198116
1669885200,2022-12-01 09:00:00,BTC/USDT,17110,17115,17091,17115,0.38330075,6560.19233625
1669881600,2022-12-01 08:00:00,BTC/USDT,17064,17132,17064,17132,0.79166273,13562.76589036
1669878000,2022-12-01 07:00:00,BTC/USDT,17110,17119,17071,17081,0.70343637,12015.39663597
1669874400,2022-12-01 06:00:00,BTC/USDT,17111,17126,17091,17123,0.62757765,10746.01210095
1669870800,2022-12-01 05:00:00,BTC/USDT,17138,17143,17052,17115,0.41515224,7105.3305876
1669867200,2022-12-01 04:00:00,BTC/USDT,17147,17164,17132,17132,0.34941237,5986.1327228400005
1669863600,2022-12-01 03:00:00,BTC/USDT,17132,17167,17124,17153,0.56348428,9665.44585484
1669860000,2022-12-01 02:00:00,BTC/USDT,17128,17141,17093,17122,0.43700496,7482.39892512
1669856400,2022-12-01 01:00:00,BTC/USDT,17160,17172,17116,17116,2.77489339,47495.075263239996
1669852800,2022-12-01 00:00:00,BTC/USDT,17169,17224,17138,17163,5.17920489,88890.69352707
1669849200,2022-11-30 23:00:00,BTC/USDT,17157,17209,17106,17184,0.34235088,5882.9575219200005
1669845600,2022-11-30 22:00:00,BTC/USDT,17100,17249,17062,17199,1.11417492,19162.694449079998
1669842000,2022-11-30 21:00:00,BTC/USDT,17065,17110,17036,17110,0.45811378,7838.3267758
1669838400,2022-11-30 20:00:00,BTC/USDT,17052,17082,17042,17082,0.07720917,1318.8870419399998
1669834800,2022-11-30 19:00:00,BTC/USDT,16997,17100,16986,17050,0.73721658,12569.542689
1669831200,2022-11-30 18:00:00,BTC/USDT,16788,16964,16751,16890,3.41706523,57714.2317347
1669827600,2022-11-30 17:00:00,BTC/USDT,16845,16845,16713,16769,0.47531548,7970.56528412
1669824000,2022-11-30 16:00:00,BTC/USDT,16891,16901,16856,16856,0.19956084,3363.7975190399998
1669820400,2022-11-30 15:00:00,BTC/USDT,16818,16858,16804,16855,0.03847972,648.5756806
1669816800,2022-11-30 14:00:00,BTC/USDT,16802,16888,16802,16838,0.06052439,1019.10967882
1669813200,2022-11-30 13:00:00,BTC/USDT,16798,16881,16779,16809,2.54761952,42822.93651168
